EN_UA_103861.txt	Other	Other
EN_UA_024847.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Hidden plots by secret schemes of powerful groups;URW: Blaming the war on others rather than the invader	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: Other;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor
EN_UA_100587.txt	Other	Other
EN_UA_021377.txt	Other	Other
EN_CC_100197.txt	Other	Other
EN_CC_100065.txt	Other	Other
EN_CC_100136.txt	Other	Other
EN_UA_028103.txt	Other	Other
EN_UA_015443.txt	URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Amplifying war-related fears	URW: Discrediting the West, Diplomacy: West is tired of Ukraine;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: By continuing the war we risk WWIII
EN_CC_100047.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Criticism of climate movement;CC: Criticism of climate movement;CC: Hidden plots by secret schemes of powerful groups;CC: Controversy about green technologies;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate policies: Other;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Controversy about green technologies: Other;CC: Criticism of climate policies: Climate policies are ineffective
EN_CC_200029.txt	Other	Other
EN_CC_100004.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Criticism of climate movement;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Controversy about green technologies;CC: Controversy about green technologies	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Other;CC: Controversy about green technologies: Renewable energy is costly
EN_UA_022016.txt	URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Negative Consequences for the West;URW: Overpraising the West	URW: Discrediting the West, Diplomacy: The West is weak;URW: Amplifying war-related fears: Other;URW: Negative Consequences for the West: Other;URW: Overpraising the West: The West belongs in the right side of history
EN_UA_104224.txt	URW: Negative Consequences for the West	URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire
EN_CC_100091.txt	Other	Other
EN_UA_023008.txt	URW: Distrust towards Media;URW: Praise of Russia	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Praise of Russia: Praise of Russian President Vladimir Putin
EN_UA_103372.txt	URW: Amplifying war-related fears	URW: Amplifying war-related fears: Other
EN_CC_100243.txt	Other	Other
EN_UA_002416.txt	Other	Other
EN_UA_103011.txt	URW: Praise of Russia;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities	URW: Praise of Russia: Russian invasion has strong national support;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_010735.txt	Other	Other
EN_CC_100037.txt	CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Controversy about green technologies;CC: Controversy about green technologies;CC: Downplaying climate change;CC: Climate change is beneficial	CC: Questioning the measurements and science: Scientific community is unreliable;CC: Criticism of climate movement: Climate movement is alarmist;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Downplaying climate change: CO2 concentrations are too small to have an impact;CC: Climate change is beneficial: CO2 is beneficial
EN_UA_025764.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	URW: Discrediting the West, Diplomacy: Other;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Amplifying war-related fears: By continuing the war we risk WWIII
EN_UA_012611.txt	URW: Blaming the war on others rather than the invader	URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_UA_102084.txt	Other	Other
EN_UA_102990.txt	URW: Distrust towards Media;URW: Discrediting Ukraine;URW: Amplifying war-related fears;URW: Russia is the Victim;URW: Praise of Russia;URW: Russia is the Victim	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Russia is the Victim: The West is russophobic;URW: Praise of Russia: Russia is a guarantor of peace and prosperity;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence
EN_CC_100008.txt	Other	Other
EN_UA_024628.txt	URW: Overpraising the West;URW: Overpraising the West	URW: Overpraising the West: The West belongs in the right side of history;URW: Overpraising the West: The West has the strongest international support
EN_UA_013617.txt	URW: Praise of Russia;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Praise of Russia;URW: Praise of Russia	URW: Praise of Russia: Praise of Russian military might;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Discrediting the West, Diplomacy: Other;URW: Russia is the Victim: The West is russophobic;URW: Praise of Russia: Other;URW: Praise of Russia: Russia has international support from a number of countries and people
EN_CC_100042.txt	Other	Other
EN_UA_024050.txt	URW: Blaming the war on others rather than the invader;URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Praise of Russia;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Praise of Russia: Praise of Russian military might;URW: Discrediting the West, Diplomacy: The West is weak;URW: Amplifying war-related fears: By continuing the war we risk WWIII
EN_UA_016466.txt	URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Amplifying war-related fears	URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_UA_023816.txt	URW: Discrediting the West, Diplomacy;URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Russia is the Victim	URW: Discrediting the West, Diplomacy: Other;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: UA is anti-RU extremists
EN_UA_101805.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Blaming the war on others rather than the invader;URW: Hidden plots by secret schemes of powerful groups;URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Discrediting Ukraine;URW: Praise of Russia	URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Praise of Russia: Russia is a guarantor of peace and prosperity
EN_UA_104569.txt	Other	Other
EN_CC_100000.txt	CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups	CC: Controversy about green technologies: Other;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites
EN_UA_026142.txt	URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy	URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: Other
EN_UA_002991.txt	Other	Other
EN_CC_200007.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other
EN_UA_000568.txt	Other	Other
EN_UA_022339.txt	URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Discrediting Ukraine	URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies
EN_UA_026036.txt	Other	Other
EN_CC_100069.txt	CC: Criticism of institutions and authorities	CC: Criticism of institutions and authorities: Criticism of national governments
EN_UA_029053.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes	URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Speculating war outcomes: Other
EN_UA_015962.txt	URW: Speculating war outcomes	URW: Speculating war outcomes: Russian army is collapsing
EN_CC_100036.txt	Other	Other
EN_CC_100010.txt	Other	Other
EN_UA_102655.txt	Other	Other
EN_UA_104775.txt	Other	Other
EN_CC_100009.txt	Other	Other
EN_UA_104876.txt	Other	Other
EN_UA_013344.txt	URW: Hidden plots by secret schemes of powerful groups	URW: Hidden plots by secret schemes of powerful groups: Other
EN_UA_104859.txt	URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Hidden plots by secret schemes of powerful groups	URW: Discrediting Ukraine: Ukraine is a hub for criminal activities;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Hidden plots by secret schemes of powerful groups: Other
EN_CC_100070.txt	Other	Other
EN_UA_020543.txt	Other	Other
EN_UA_001052.txt	URW: Blaming the war on others rather than the invader	URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_UA_004209.txt	URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_CC_100169.txt	Other	Other
EN_CC_100015.txt	Other	Other
EN_CC_200018.txt	Other	Other
EN_UA_003579.txt	URW: Negative Consequences for the West	URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire
EN_UA_021918.txt	Other	Other
EN_UA_027879.txt	URW: Discrediting Ukraine;URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine	URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: West is tired of Ukraine;URW: Discrediting Ukraine: Ukraine is a puppet of the West
EN_UA_004343.txt	Other	Other
EN_UA_103445.txt	Other	Other
EN_CC_100211.txt	Other	Other
EN_UA_026740.txt	Other	Other
EN_UA_101954.txt	Other	Other
EN_UA_008072.txt	URW: Amplifying war-related fears	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_UA_100688.txt	URW: Speculating war outcomes	URW: Speculating war outcomes: Ukrainian army is collapsing
EN_UA_029155.txt	URW: Discrediting Ukraine;URW: Distrust towards Media	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Distrust towards Media: Western media is an instrument of propaganda
EN_CC_200001.txt	Other	Other
EN_UA_001032.txt	URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: Diplomacy does/will not work
EN_UA_104152.txt	URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Amplifying war-related fears	URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_CC_100066.txt	CC: Criticism of climate policies;CC: Criticism of climate policies	CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of climate policies: Climate policies are ineffective
EN_CC_100198.txt	Other	Other
EN_UA_103995.txt	Other	Other
EN_UA_017831.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Overpraising the West;URW: Amplifying war-related fears	URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: The West is weak;URW: Overpraising the West: The West belongs in the right side of history;URW: Amplifying war-related fears: NATO should/will directly intervene
EN_CC_100054.txt	Other	Other
EN_UA_021310.txt	Other	Other
EN_UA_104604.txt	Other	Other
EN_CC_100011.txt	Other	Other
EN_CC_100147.txt	Other	Other
EN_UA_016012.txt	Other	Other
EN_UA_104434.txt	URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Amplifying war-related fears	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: NATO should/will directly intervene
EN_UA_102415.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Other
EN_UA_014829.txt	URW: Hidden plots by secret schemes of powerful groups;URW: Russia is the Victim;URW: Distrust towards Media;URW: Discrediting the West, Diplomacy	URW: Hidden plots by secret schemes of powerful groups: Other;URW: Russia is the Victim: The West is russophobic;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting the West, Diplomacy: The EU is divided
EN_CC_100038.txt	CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Questioning the measurements and science	CC: Criticism of institutions and authorities: Criticism of national governments;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable
EN_UA_102892.txt	URW: Distrust towards Media;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Praise of Russia;URW: Discrediting the West, Diplomacy	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Praise of Russia: Praise of Russian military might;URW: Discrediting the West, Diplomacy: West is tired of Ukraine
EN_CC_200013.txt	CC: Criticism of climate policies;CC: Criticism of climate policies	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy
EN_CC_100232.txt	Other	Other
EN_UA_101251.txt	URW: Blaming the war on others rather than the invader	URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_CC_100007.txt	Other	Other
EN_UA_103251.txt	URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: Diplomacy does/will not work
EN_UA_103517.txt	Other	Other
EN_UA_027816.txt	Other	Other
EN_CC_100123.txt	CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Questioning the measurements and science;CC: Questioning the measurements and science;CC: Criticism of climate policies;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Scientific community is unreliable;CC: Criticism of climate movement: Climate movement is alarmist;CC: Questioning the measurements and science: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of institutions and authorities: Criticism of national governments
EN_UA_103025.txt	CC: Criticism of climate policies;CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of institutions and authorities: Criticism of the EU;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_100868.txt	URW: Hidden plots by secret schemes of powerful groups	URW: Hidden plots by secret schemes of powerful groups: Other
EN_CC_100159.txt	Other	Other
EN_UA_010091.txt	URW: Overpraising the West	URW: Overpraising the West: The West belongs in the right side of history
EN_UA_100210.txt	URW: Amplifying war-related fears;URW: Discrediting Ukraine	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies
EN_UA_100864.txt	URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Overpraising the West	URW: Amplifying war-related fears: Russia will also attack other countries;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Overpraising the West: The West belongs in the right side of history
EN_UA_104791.txt	Other	Other
EN_CC_200021.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate policies: Other
EN_UA_010095.txt	Other	Other
EN_UA_022319.txt	Other	Other
EN_UA_028520.txt	URW: Overpraising the West	URW: Overpraising the West: The West belongs in the right side of history
EN_CC_100093.txt	Other	Other
EN_UA_100601.txt	Other	Other
EN_UA_101189.txt	URW: Praise of Russia	URW: Praise of Russia: Russian invasion has strong national support
EN_CC_100050.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of climate policies: Other
EN_CC_100003.txt	CC: Criticism of climate movement;CC: Criticism of institutions and authorities	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_100411.txt	URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire
EN_UA_103941.txt	Other	Other
EN_UA_021872.txt	URW: Blaming the war on others rather than the invader;URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Negative Consequences for the West: The conflict will increase the Ukrainian refugee flows to Europe;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The EU is divided
EN_CC_100046.txt	Other	Other
EN_CC_100030.txt	Other	Other
EN_CC_100235.txt	Other	Other
EN_CC_100146.txt	Other	Other
EN_CC_100040.txt	Other	Other
EN_CC_100083.txt	Other	Other
EN_CC_100172.txt	Other	Other
EN_UA_021123.txt	URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Discrediting Ukraine	URW: Discrediting the West, Diplomacy: West is tired of Ukraine;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies
EN_UA_102054.txt	URW: Amplifying war-related fears	URW: Amplifying war-related fears: Other
EN_UA_012234.txt	URW: Amplifying war-related fears;URW: Amplifying war-related fears	URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_CC_100024.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate policies	CC: Criticism of climate policies: Climate policies are only for profit;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of climate policies: Climate policies have negative impact on the economy
EN_CC_100067.txt	Other	Other
EN_CC_200009.txt	CC: Criticism of climate movement;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Climate movement is corrupt;CC: Controversy about green technologies: Other;CC: Green policies are geopolitical instruments: Green activities are a form of neo-colonialism
EN_UA_010909.txt	URW: Distrust towards Media;URW: Russia is the Victim	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Russia is the Victim: Other
EN_UA_102953.txt	Other	Other
EN_UA_103168.txt	URW: Amplifying war-related fears	URW: Amplifying war-related fears: Other
EN_UA_021263.txt	URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: West is tired of Ukraine
EN_CC_200012.txt	CC: Criticism of institutions and authorities	CC: Criticism of institutions and authorities: Criticism of national governments
EN_CC_100012.txt	CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities	CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Hidden plots by secret schemes of powerful groups: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_013727.txt	URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Discrediting the West, Diplomacy: Other
EN_CC_100098.txt	Other	Other
EN_UA_012803.txt	URW: Speculating war outcomes	URW: Speculating war outcomes: Russian army is collapsing
EN_CC_100203.txt	Other	Other
